id,url_length,hostname_length,path_length,query_length,subdomain_depth,path_depth,has_double_slash_in_path,num_dots,num_hyphens,num_at_symbols,num_tildes,num_underscores,num_percents,num_ampersands,num_hashes,num_query_params,num_numeric_chars,uses_https,https_in_hostname,has_insecure_forms,has_submit_email,has_iframe,has_popup,abnormal_form_action,has_ip_address,domain_in_subdomain,domain_in_path,has_random_domain,brand_in_subdomain,brand_in_path,frequent_domain_mismatch,missing_title,external_favicon,external_link_ratio,external_resource_ratio,null_self_redirect_ratio,has_only_images_in_form,fake_link_statusbar,right_click_disabled,popup_window,ratio_ext_hyperlinks,ratio_ext_media,label
2214,63,28,28,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2215,56,11,38,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2216,58,13,38,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.066666667,0.076923077,,0,0,0,0,0.066666667,0.076923077,1
2217,68,21,36,3,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,,0,0,0,0,1,1,1
2218,109,11,38,52,0,4,0,2,1,0,0,4,0,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2219,105,11,38,48,0,4,0,2,1,0,0,4,0,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2220,76,16,53,0,1,3,0,3,0,0,0,1,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
2221,57,21,29,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.642857143,,0,0,0,0,0,0.642857143,1
2222,123,14,102,0,0,2,0,3,0,0,0,0,0,0,0,0,82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2223,41,16,18,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
2224,37,12,18,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2225,36,14,15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2226,202,14,34,146,0,3,0,2,3,0,0,6,0,5,0,6,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.040540541,0.178571429,,0,0,0,0,0.040540541,0.178571429,1
2227,49,18,24,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2228,63,17,39,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2229,89,39,43,0,5,4,0,6,3,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2230,44,11,26,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2231,80,22,51,0,1,5,0,3,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.2,,0,0,0,0,0,0.2,1
2232,37,16,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,,0,0,0,0,0,1,1
2233,54,19,28,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
2234,56,19,30,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
2235,54,19,28,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
2236,86,28,51,0,0,7,0,2,1,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,1
2237,57,22,28,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2238,55,8,40,0,0,4,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.307692308,1,,0,0,0,0,0.307692308,1,1
2239,66,19,40,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2240,49,10,32,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,1,0,1
2241,60,41,11,0,1,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2242,57,40,9,0,1,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2243,51,12,32,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
2244,44,21,16,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2245,80,20,53,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.785714286,,0,0,0,0,0,0.785714286,1
2246,145,21,16,100,1,1,0,4,1,0,0,4,0,1,0,2,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2247,70,13,50,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.142857143,,0,0,0,0,1,0.142857143,1
2248,54,16,31,0,0,4,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2249,58,20,31,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2250,40,18,15,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2251,42,17,18,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2,0.222222222,,0,0,0,0,0.2,0.222222222,1
2252,37,19,11,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,0,0,0,1,1,1
2253,48,17,24,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2,0.222222222,,0,0,0,0,0.2,0.222222222,1
2254,127,18,102,0,1,2,0,4,0,0,0,0,0,0,0,0,82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2255,56,22,27,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,0,1,1
2256,59,18,1,32,0,0,0,2,1,0,0,1,3,1,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.028571429,,0,0,0,0,0.333333333,0.028571429,1
2257,51,17,27,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9,1,,0,1,0,0,0.9,1,1
2258,60,22,31,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.022727273,1,,0,0,0,0,0.022727273,1,1
2259,51,15,29,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2260,48,25,16,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
2261,36,12,17,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
2262,92,65,20,0,6,4,0,8,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,,0,0,0,0,0,1,1
2263,92,65,20,0,6,4,0,8,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,,0,0,0,0,0,1,1
2264,36,18,11,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.857142857,1,,0,0,0,0,0.857142857,1,1
2265,65,12,46,0,0,7,0,2,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.066666667,0.076923077,,0,0,0,0,0.066666667,0.076923077,1
2266,65,27,31,0,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2267,69,31,31,0,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2268,61,23,31,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2269,57,19,31,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2270,51,13,31,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2271,57,19,31,0,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2272,57,19,31,0,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2273,63,25,31,0,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2274,55,17,31,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2275,53,20,26,0,1,3,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
2276,62,24,31,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2277,52,16,29,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
2278,51,16,28,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
2279,48,27,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2280,48,27,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2281,47,17,23,0,0,4,0,2,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
2282,48,27,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2283,80,33,40,0,1,5,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2284,91,22,62,0,1,9,0,3,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,,0,0,0,0,0,1,1
2285,55,20,28,0,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
2286,46,11,28,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2287,33,11,15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2288,50,11,32,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2289,47,11,29,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2290,45,11,27,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2291,127,16,104,0,1,7,0,9,1,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2292,50,20,22,0,1,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2293,73,14,52,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.083333333,0.333333333,,0,0,0,0,0.083333333,0.333333333,1
2294,46,19,20,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2295,53,16,30,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,,0,0,0,0,0,1,1
2296,45,17,21,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2297,47,17,23,0,0,4,0,2,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
2298,41,18,16,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
2299,68,28,33,0,1,4,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.333333333,1,,0,0,0,0,0.333333333,1,1
2300,65,17,41,0,0,6,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2301,89,62,20,0,6,4,0,8,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,,0,0,0,0,0,1,1
2302,89,62,20,0,6,4,0,8,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,,0,0,1,0,0,1,1
2303,89,62,20,0,6,4,0,8,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,,0,0,1,0,0,1,1
2304,88,61,20,0,6,4,0,8,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,,0,0,0,0,0,1,1
2305,52,29,16,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
2306,43,15,21,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2307,48,15,26,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2308,105,27,71,0,0,6,0,2,1,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
2309,50,10,33,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,1
2310,48,25,16,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
2311,132,14,76,34,0,7,0,1,2,0,0,0,0,0,0,1,39,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2312,75,29,39,0,1,5,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.043478261,,0,0,0,0,0,0.043478261,1
2313,36,14,15,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
2314,85,22,56,0,1,7,0,3,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,0,1,1
2315,86,18,61,0,0,7,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2316,102,22,73,0,1,8,0,3,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,0,1,1
2317,90,22,61,0,1,7,0,3,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,0,1,1
2318,54,26,21,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,1
2319,52,28,17,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2320,54,22,25,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2321,37,14,16,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.083333333,,0,0,0,0,0,0.083333333,1
2322,73,20,46,0,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2323,61,22,32,0,1,3,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2324,62,17,38,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2325,53,39,6,0,1,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2326,60,17,36,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,,0,0,0,0,0,1,1
2327,59,22,30,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2328,56,20,29,0,1,5,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,1,1,1
2329,75,17,51,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2330,45,20,18,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2331,63,11,45,0,0,5,0,2,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.909090909,0.285714286,,0,0,0,0,0.909090909,0.285714286,1
2332,67,29,31,0,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,,0,0,0,0,1,1,1
2333,62,17,38,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,,0,0,0,0,1,1,1
2334,42,15,20,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.076923077,,0,0,0,0,1,0.076923077,1
2335,58,20,31,0,1,4,0,4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2336,62,17,38,0,0,5,0,2,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2337,65,13,45,0,0,7,0,4,0,0,0,0,0,0,0,0,16,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0.142857143,,0,0,0,0,1,0.142857143,1
2338,48,20,21,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.714285714,,0,0,0,0,1,0.714285714,1
2339,48,20,21,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2340,132,14,76,34,0,7,0,1,2,0,0,0,0,0,0,1,37,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2341,80,24,49,0,0,6,0,2,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
2342,50,35,8,0,2,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,1
2343,88,23,58,0,0,5,0,2,1,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1
2344,58,40,10,0,1,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2345,45,15,23,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2346,47,9,31,0,0,2,0,6,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0.909090909,0.384615385,,0,0,0,0,0.909090909,0.384615385,1
2347,38,15,16,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.166666667,,0,0,0,0,1,0.166666667,1
2348,55,20,28,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,0,1,1
2349,59,24,28,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2350,95,20,68,0,1,2,0,7,1,0,0,1,0,0,0,0,6,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.315789474,,0,0,0,0,0,0.315789474,1
2351,97,20,70,0,1,2,0,6,1,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2352,69,17,45,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2353,64,20,37,0,0,5,0,2,1,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.714285714,0.1,,0,0,0,0,0.714285714,0.1,1
2354,50,16,27,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2355,71,16,48,0,0,4,0,5,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0.923076923,1,,0,0,0,0,0.923076923,1,1
2356,75,17,46,4,0,5,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,,0,0,0,0,1,1,1
2357,51,21,23,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0,,0,0,0,0,0.5,0,1
2358,76,23,46,0,0,1,0,4,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.2,1,,0,0,0,0,0.2,1,1
2359,71,13,46,4,0,4,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0.923076923,1,,0,0,0,0,0.923076923,1,1
2360,57,17,33,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,0,0,0,0,0,0,1
2361,53,19,27,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,,0,0,0,0,1,1,1
2362,49,25,17,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2363,63,18,38,0,1,5,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.888888889,1,,0,0,0,0,0.888888889,1,1
