url_length,hostname_length,subdomain_depth,has_double_slash_in_path,num_dots,num_hyphens,num_at_symbols,num_tildes,num_underscores,num_percents,num_ampersands,num_query_params,num_slashes,https_in_hostname,http_in_path,has_insecure_forms,has_submit_email,has_iframe,has_popup,abnormal_form_action,has_ip_address,domain_in_subdomain,domain_in_path,has_random_domain,has_prefix_suffix,brand_in_subdomain,brand_in_path,domain_in_brand,frequent_domain_mismatch,missing_title,external_favicon,external_link_ratio,external_resource_ratio,null_self_redirect_ratio,fake_link_statusbar,right_click_disabled,popup_window,ratio_ext_hyperlinks,ratio_ext_media,char_repeat_ratio,dns_record_exists,domain_registration_length,domain_age,web_traffic_rank,page_rank,label
106,18,3,0,8,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.142857143,0,10,0,0,-1,0,0,1
54,17,3,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,16.66666667,0,0,0,0,0.016949153,16.66666667,4,0,31,5447,58454,4,0
52,17,2,0,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.18699187,0,0,0,0,0,0.18699187,0,1,0,409,10182,2931,5,0
39,30,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.927392739,96.55172414,0,0,0,0,0.927392739,96.55172414,1,0,587,7447,0,8,0
23,16,2,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015306122,4.545454545,0,0,0,0,0.015306122,4.545454545,0,0,159,7533,333891,5,0
29,21,2,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,33.33333333,0,0,0,0,0.090909091,33.33333333,4,0,0,-1,0,3,0
61,15,2,0,2,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.151515152,0,0,0,0,0,0.151515152,0,3,0,505,8831,2695,6,0
38,14,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.029850746,50,0,0,0,0,0.029850746,50,4,0,1047,5161,114,8,0
41,16,3,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0.5,0,3,0,330,2956,0,0,1
51,17,3,0,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12350,7863,5,0
29,20,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507042254,36.36363636,0,0,0,0,0.507042254,36.36363636,3,0,669,8463,303877,4,0
106,19,2,0,2,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.102272727,0,0,0,0,0,0.102272727,0,7,0,146,2046,0,0,1
57,16,2,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0,0,902,7133,12,7,0
116,26,3,0,3,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.909090909,0,0,0,0,0,0.909090909,0,3,0,381,8019,0,4,1
32,23,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.928571429,0,0,0,0,0,0.928571429,0,0,0,374,7295,0,5,1
23,15,2,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.105263158,0,0,0,0,0,0.105263158,0,3,0,0,4647,0,4,0
41,15,1,0,1,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.328571429,100,0,0,0,0,0.328571429,100,2,0,117,1709,2901383,3,0
71,35,2,0,2,2,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,353,-2,0,0,1
79,11,3,0,4,0,0,0,1,0,0,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.375,0,0,0,0,0,0.375,0,2,0,366,-1,4436986,2,1
29,20,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.392857143,61.11111111,0,0,0,0,0.392857143,61.11111111,1,0,373,7296,408732,5,0
119,16,3,0,3,12,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,312,8453,72686,5,0
458,23,3,0,5,2,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,100,0,0,0,0,1,100,6,0,948,7086,18263,3,1
46,21,3,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,148,5331,0,0,1
104,16,2,0,2,2,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,120,1706,4830221,2,1
58,32,2,0,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,324,2232,9330247,2,1
83,19,3,0,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0.090909091,0,3,0,35,330,0,0,1
77,23,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033333333,20,0,0,0,0,0.033333333,20,3,0,76,5767,0,2,1
69,28,3,0,3,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.277777778,0,0,0,0,0,0.277777778,0,4,0,3005,5396,42544,5,0
16,9,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.307692308,0,0,0,0,0,0.307692308,0,0,0,323,41,0,1,0
78,22,2,0,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.218487395,50,0,0,0,0,0.218487395,50,5,0,199,1261,5796653,3,0
52,14,3,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,327,-1,0,0,1
27,16,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.39869281,100,0,0,0,0,0.39869281,100,3,0,270,3016,184890,3,0
28,20,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.533333333,0,0,0,0,0,0.533333333,0,4,0,233,4515,0,3,0
50,15,2,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16563147,40.78947368,0,0,0,0,0.16563147,40.78947368,3,0,63,9280,126,7,0
73,16,3,0,3,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.563218391,93.02325581,0,0,0,0,0.563218391,93.02325581,3,0,146,2775,7193681,4,0
35,9,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07063197,50,0,0,0,0,0.07063197,50,1,0,1325,9269,8474,7,0
37,19,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1199,0,1,1
97,25,2,0,2,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.374045802,18.75,0,0,0,0,0.374045802,18.75,3,0,680,5163,374021,3,0
25,14,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,130,2427,0,0,1
43,14,3,0,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.057971014,50,0,0,0,0,0.057971014,50,1,0,147,7159,2320,3,0
49,28,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0.052631579,0,1,0,184,6391,0,1,1
27,18,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.188118812,66.66666667,0,0,0,0,0.188118812,66.66666667,4,0,677,3706,2945433,3,0
77,23,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033333333,20,0,0,0,0,0.033333333,20,4,0,76,5767,0,2,1
75,39,3,0,3,2,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,353,11,0,0,1
32,17,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5471698110000001,100,0,0,0,0,0.5471698110000001,100,0,0,369,6871,2774303,2,1
49,14,2,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0.055555556,0,1,0,468,7812,210,7,0
45,12,1,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0.0625,0,0,0,555,3828,5619,5,0
148,16,2,0,2,1,0,0,4,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,100,0,0,0,0,1,100,9,0,577,883,0,0,1
64,17,3,0,3,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.770833333,100,0,0,0,0,0.770833333,100,3,0,211,2345,0,0,1
28,20,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.307692308,0,0,0,0,0,0.307692308,0,3,0,0,-1,0,0,0
68,42,3,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,3993,5707171,0,1
76,32,2,0,2,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.045454545,0,3,0,443,287,0,0,1
124,46,3,0,5,0,0,0,2,0,2,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,3993,5707171,0,1
33,25,2,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.928571429,0,0,0,0,0,0.928571429,0,0,0,372,7297,0,5,1
52,20,2,0,2,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28125,50,0,0,0,0,0.28125,50,3,0,224,7445,145656,4,0
54,36,2,0,2,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,373,7296,0,5,1
59,19,2,0,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251655629,0,0,0,0,0,0.251655629,0,5,0,613,5961,3729,6,0
89,81,3,0,8,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,100,0,0,0,0,1,100,4,0,274,-1,0,0,1
74,39,3,0,3,2,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,353,11,0,0,1
27,16,1,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,718,0,0,1
56,16,3,0,3,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,406,5803,0,2,1
36,28,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,411,-1,0,0,0
39,25,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.110687023,0,0,0,0,0,0.110687023,0,4,0,2506,6259,682,6,0
40,33,2,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.111111111,0,0,0,0,0,0.111111111,0,2,0,1049,5159,0,8,0
30,13,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4019,0,2,1
32,13,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0.035714286,0,0,0,694,1496,2979260,2,1
27,14,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.189189189,33.33333333,0,0,0,0,0.189189189,33.33333333,0,0,257,1204,379676,3,0
25,17,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,100,0,0,0,0,0.533333333,100,4,0,197,6378,0,4,0
127,50,3,0,4,1,0,0,2,0,2,1,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,3993,5707171,0,1
81,54,3,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,14,4003,5816617,0,1
73,33,3,0,3,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5165876779999999,99.01960784,0,0,0,0,0.5165876779999999,99.01960784,1,0,43,323,0,0,1
57,21,3,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.043478261,0,0,0,0,0,0.043478261,0,1,0,282,10677,23,8,0
113,24,3,0,3,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,523,4225,11753,3,1
49,16,2,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.039660057,0,0,0,0,0,0.039660057,0,0,0,906,7129,12,7,0
27,15,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0.75,0,0,0,8,358,0,1,1
68,22,3,0,3,0,0,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,684,7351,0,4,0
31,23,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.456273764,98.24561404,0,0,0,0,0.456273764,98.24561404,0,0,371,7298,2347807,5,0
57,40,3,0,5,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.818181818,83.33333333,0,0,0,0,0.818181818,83.33333333,3,0,217,5627,0,5,1
129,54,3,0,5,1,0,0,2,0,2,1,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,3992,5697976,0,1
201,22,2,0,2,0,0,0,1,0,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0.666666667,0,5,0,255,1206,0,0,1
110,34,3,0,4,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,587,7448,385,8,0
61,12,3,0,3,2,0,0,2,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.254545455,47.36842105,0,0,0,0,0.254545455,47.36842105,3,0,116,7919,5635,6,0
35,27,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102272727,0,0,0,0,0,0.102272727,0,3,0,214,152,5008870,0,1
126,50,3,0,4,1,0,0,2,0,2,1,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,3992,5697976,0,1
127,50,3,0,4,1,0,0,2,0,2,1,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25,3993,5707171,0,1
56,20,3,0,3,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8125,0,0,0,0,0,0.8125,0,3,0,38,5440,0,2,0
30,21,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0.014925373,0,3,0,191,4384,0,6,0
88,14,2,0,2,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.075085324,0,0,0,0,0,0.075085324,0,7,0,1559,9397,15,9,0
44,17,2,0,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.25,0,0,0,0,0,0.25,0,5,0,145,-1,0,3,0
37,28,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.176470588,11.76470588,0,0,0,0,0.176470588,11.76470588,3,0,24,5526,749882,5,0
52,25,2,0,2,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.307692308,0,0,0,0,0,0.307692308,0,1,0,308,56,0,0,1
67,36,3,0,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.55,100,0,0,0,0,0.55,100,2,0,0,-1,758839,5,0
19,11,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320,-2,0,0,1
47,10,2,0,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.071129707,83.33333333,0,0,0,0,0.071129707,83.33333333,5,0,0,199,0,0,1
61,19,3,0,4,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40,2517,0,2,1
32,23,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.347222222,100,0,0,0,0,0.347222222,100,4,0,272,3015,1975489,3,0
22,13,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.173076923,100,0,0,0,0,0.173076923,100,3,0,270,-1,976514,3,0
126,50,3,0,4,1,0,0,2,0,2,1,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,3993,5707171,0,1
59,19,3,0,4,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,-1,0,0,1
22,13,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094117647,14.28571429,0,0,0,0,0.094117647,14.28571429,3,0,482,-1,0,1,0
52,17,3,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0.111111111,0,3,0,126,-1,3977938,4,0
98,17,3,0,6,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014218009,0,0,0,0,0,0.014218009,0,5,0,144,1317,889963,2,1
73,50,3,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.967741935,100,0,0,0,0,0.967741935,100,7,0,80,1015,1196152,2,1
101,24,2,0,2,7,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.231818182,14.28571429,0,0,0,0,0.231818182,14.28571429,5,0,33,9097,1193,6,0
57,38,3,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.80952381,80,0,0,0,0,0.80952381,80,1,0,228,5615,0,5,1
21,13,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.048780488,0,0,0,0,0,0.048780488,0,3,0,340,-1,0,0,1
78,12,3,0,3,4,0,0,2,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.037974684,100,0,0,0,0,0.037974684,100,5,0,117,7918,5638,6,0
60,51,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0,0,0.015873016,0,3,0,247,5231,0,7,0
48,18,2,0,2,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,542,5301,0,0,1
64,20,3,0,3,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,209,157,0,0,1
54,24,2,0,2,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,100,0,0,0,0,0.6,100,5,0,51,7984,36841,5,0
84,18,2,0,2,4,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.378531073,13.33333333,0,0,0,0,0.378531073,13.33333333,4,0,509,9206,6081,6,0
51,15,3,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013333333,0,0,0,0,0,0.013333333,0,1,0,129,11558,611,7,0
80,33,3,0,6,2,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,231,5612,0,5,1
91,15,3,0,4,5,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,-1,0,0,1
34,14,2,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,100,0,0,0,0,1,100,4,0,2667,5788,163,7,0
82,26,2,0,2,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.054054054,10,0,0,0,0,0.054054054,10,0,0,380,2542,2034769,3,1
20,11,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057324841,100,0,0,0,0,0.057324841,100,3,0,190,7861,42346,3,0
33,24,2,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0.4,0,3,0,0,-1,0,2,0
62,41,2,0,2,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.030664395,1.680672269,0,0,0,0,0.030664395,1.680672269,2,0,357,4391,0,0,1
32,24,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0.095238095,0,3,0,1513,4330,1581987,4,0
19,10,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160493827,14.28571429,0,0,0,0,0.160493827,14.28571429,0,0,0,7716,9611882,3,0
36,27,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2,0,0,0,0,0,0.2,0,1,0,84,2837,0,2,1
18,10,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0,0,138,-1,969359,4,0
129,54,3,0,5,1,0,0,2,0,2,1,5,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,25,3992,5697976,0,1
42,35,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.928571429,0,0,0,0,0,0.928571429,0,0,0,374,7295,0,5,1
132,16,3,0,3,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,272,7764,32,5,1
111,18,2,0,2,4,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,0,0,0,1,100,0,0,23,2214,0,0,1
41,14,1,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,279,0,3,0
29,8,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.545454545,0,0,0,0,0,0.545454545,0,0,0,64,2492,0,0,1
29,17,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,287,3731,1712890,2,1
39,18,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,205,2718,0,2,1
39,30,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172131148,0,0,0,0,0,0.172131148,0,3,0,0,-1,1442242,3,0
134,14,3,0,4,7,1,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.516129032,0,0,0,0,0,0.516129032,0,6,0,0,-1,0,0,1
44,36,3,0,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0.05,0,2,0,0,-1,0,0,1
32,18,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.158102767,5,0,0,0,0,0.158102767,5,4,0,817,7907,154,7,0
