id,url_length,hostname_length,path_length,query_length,subdomain_depth,path_depth,num_dots,num_hyphens,num_at_symbols,num_percents,num_numeric_chars,uses_https,has_insecure_forms,has_iframe,abnormal_form_action,has_ip_address,external_favicon,external_link_ratio,ratio_ext_hyperlinks,url_entropy,label
11263,41,10,19,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,4.094761,0
11264,31,11,8,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0.014409,0.014409,4.066784,0
11265,47,9,26,0,1,1,2,5,0,0,0,1,1,0,1,0,1,0.033784,0.033784,4.153008,0
11266,77,46,23,0,0,1,2,2,0,0,28,1,0,0,0,0,0,0,0,4.870891,1
11267,73,19,42,0,1,3,3,1,0,0,2,1,0,1,0,0,0,0,0,4.549787,0
11268,96,14,61,0,2,2,3,5,0,0,0,1,0,0,0,0,0,0,0,4.282537,0
11269,53,19,26,0,0,2,1,0,0,0,17,1,0,0,0,0,1,0.776398,0.776398,4.600101,1
11270,42,12,18,0,1,1,3,1,0,0,0,1,1,0,1,0,0,0.277778,0.277778,3.874493,0
11271,114,18,78,0,1,7,3,4,0,0,0,1,0,0,0,0,0,0,0,4.319318,1
11272,40,18,10,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0.888889,0.888889,4.108695,1
11273,88,15,60,0,1,4,2,8,0,0,12,1,0,0,0,0,1,0.552632,0.552632,4.680245,0
11274,53,9,32,0,1,3,4,2,0,0,0,1,0,0,0,0,0,0,0,4.160117,0
11275,41,9,17,0,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,4.159517,1
11276,53,11,1,0,3,0,4,2,0,0,0,1,0,0,0,0,1,1,1,4.371802,1
11277,92,11,69,0,1,5,2,8,0,0,8,1,0,1,0,0,1,0.105263,0.105263,4.561393,0
11278,71,12,47,0,1,2,2,7,0,0,12,1,1,1,1,0,1,0.095238,0.095238,4.793681,0
11279,44,17,15,0,1,1,3,0,0,0,0,1,1,0,1,0,0,0.278481,0.278481,4.12695,0
11280,72,10,50,0,1,3,2,5,0,0,17,1,1,1,1,0,1,0.567901,0.567901,4.706616,0
11281,56,18,26,0,1,1,3,4,0,0,0,1,0,1,0,0,1,0.285714,0.285714,4.132525,0
11282,52,9,12,22,0,1,1,0,0,0,7,1,0,0,0,0,0,0,0,4.671406,1
11283,30,13,9,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,3.631402,1
11284,89,14,51,0,1,5,4,2,0,0,1,1,0,0,0,0,0,1,1,4.398826,1
11285,76,9,54,0,1,2,2,2,0,0,14,1,0,1,0,0,0,0.651163,0.651163,4.611341,1
11286,53,11,30,0,1,2,2,3,0,0,0,1,0,0,0,0,0,0.166667,0.166667,4.282087,0
11287,94,18,68,0,0,3,1,5,0,0,0,1,1,1,1,0,0,0.21519,0.21519,4.02639,0
11288,39,12,15,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0.06,0.06,3.90401,0
11289,47,10,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0.25,0.25,4.143127,1
11290,34,12,10,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0.032258,0.032258,3.895424,0
11291,45,12,16,0,1,1,3,1,0,0,0,1,1,0,1,0,0,0.75,0.75,4.252421,1
11292,49,11,26,0,1,4,2,0,0,0,10,1,0,1,0,0,1,0.356322,0.356322,4.478965,0
11293,22,9,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0.203593,0.203593,3.697846,0
11294,39,26,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.641791,0.641791,3.91914,0
11295,71,23,40,0,0,1,1,6,0,0,4,1,1,0,1,0,1,0.264368,0.264368,4.321487,0
11296,47,22,18,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,4.298854,1
11297,60,17,32,0,1,3,3,1,0,0,6,0,0,0,0,0,0,1,1,4.51108,0
11298,105,18,75,0,1,5,2,7,0,0,8,1,0,1,0,0,1,0.26257,0.26257,4.456649,0
11299,34,21,1,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0.333333,0.333333,3.990868,0
11300,25,13,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.75327,1
11301,64,15,37,0,1,2,2,4,0,0,7,1,1,1,1,0,1,0.134021,0.134021,4.512602,0
11302,44,13,19,0,1,1,3,1,0,0,0,1,0,1,0,0,0,0.033557,0.033557,3.910819,0
11303,63,23,29,0,1,2,2,2,0,0,0,0,1,0,1,0,1,0.634146,0.634146,4.034732,0
11304,63,17,2,32,1,1,2,0,0,3,6,0,0,0,0,0,0,0.5,0.5,4.441277,0
11305,34,22,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0.888889,0.888889,4.152921,1
11306,31,13,1,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0.054348,0.054348,4.018082,0
11307,157,15,135,0,0,6,1,1,0,0,59,0,0,1,0,0,1,0,0,4.805097,1
11308,51,6,32,0,1,1,2,5,0,0,0,1,0,1,0,0,1,0.605263,0.605263,4.1852,0
11309,34,11,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4.418201,1
11310,122,18,92,0,1,4,2,10,0,0,0,1,0,1,0,0,0,0.070312,0.070312,4.264111,0
11311,46,18,20,0,0,2,1,0,0,0,0,1,1,1,1,0,1,0.036101,0.036101,4.067177,0
11312,61,23,31,0,0,3,2,1,0,0,0,0,0,0,0,0,1,1,1,4.038933,1
11313,67,9,46,0,1,2,2,8,0,0,0,1,0,1,0,0,0,0.129771,0.129771,4.107009,0
11314,140,14,93,25,0,7,5,0,0,0,22,0,0,0,0,0,0,0,0,4.76012,1
11315,65,18,35,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0.035398,0.035398,4.150205,0
11316,75,22,41,0,1,2,3,4,0,0,0,1,0,1,0,0,1,0.197917,0.197917,4.368475,0
11317,58,21,29,0,0,1,1,3,0,0,0,1,1,0,1,0,1,0.105263,0.105263,4.253522,0
11318,95,14,65,0,1,5,4,0,0,0,2,1,0,0,0,0,0,0,0,4.417534,1
11319,28,10,2,0,1,1,2,0,0,0,4,1,0,0,0,0,0,0,0,4.208966,1
11320,202,28,36,129,0,4,2,3,0,0,72,1,0,0,0,0,1,1,1,4.929032,1
11321,44,11,1,0,1,0,2,1,0,0,5,0,0,0,0,0,1,0,0,4.58978,1
11322,42,16,10,0,2,2,3,1,0,0,0,1,0,1,0,0,0,0.726562,0.726562,4.111974,1
11323,163,19,63,72,0,5,2,4,0,0,17,1,0,1,0,0,1,0,0,4.810264,1
11324,35,22,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,1,1,4.09315,1
11325,22,14,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.788755,1
11326,45,11,21,0,1,2,3,1,0,0,3,1,0,0,0,0,0,0.3,0.3,4.430199,0
11327,57,11,16,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,4.273802,1
11328,42,20,10,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0.888889,0.888889,4.236857,1
11329,50,28,15,0,0,2,2,0,0,0,8,0,1,0,1,0,0,0,0,4.31908,1
11330,86,17,13,43,1,2,4,0,0,4,4,1,0,0,0,0,0,0,0,4.482861,0
11331,47,19,16,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0.888889,0.888889,4.11876,1
11332,51,10,30,0,1,3,4,0,0,0,1,0,0,0,0,0,0,0.375,0.375,4.214804,0
11333,32,10,10,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0.10274,0.10274,3.855338,0
11334,18,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.530493,0
11335,87,11,49,0,3,5,5,1,0,0,0,1,1,0,1,0,0,0.170213,0.170213,4.334447,0
11336,38,14,17,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,4.251235,1
11337,34,21,1,0,1,0,2,0,0,0,2,1,0,1,0,0,0,0.172414,0.172414,4.197326,0
11338,127,15,100,0,1,2,2,14,0,0,0,1,0,1,0,0,1,0.230769,0.230769,4.270523,0
11339,52,13,21,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0.337931,0.337931,4.340762,0
11340,81,14,60,0,0,4,3,0,0,0,26,0,0,0,0,0,0,0,0,4.66896,1
11341,28,11,9,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0.5,0.5,3.878783,1
11342,35,26,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4.114718,1
11343,124,13,11,87,1,1,3,4,0,0,32,1,0,0,0,0,0,0,0,5.364625,0
11344,140,10,118,0,1,3,2,14,0,0,7,1,0,1,0,0,1,0.160839,0.160839,4.752354,0
11345,48,9,21,0,1,2,3,1,0,0,0,1,1,0,1,0,0,0.648855,0.648855,4.230389,1
11346,51,14,25,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,4.035485,0
11347,41,15,18,0,0,1,1,2,0,0,2,1,1,1,1,0,1,0.409091,0.409091,4.277926,0
11348,51,11,28,0,1,3,3,2,0,0,0,1,0,0,0,0,0,0.164671,0.164671,4.214804,0
11349,380,9,10,338,1,2,19,0,0,21,27,1,1,0,1,0,0,0,0,4.599865,0
11350,75,19,44,0,1,4,3,2,0,0,0,1,1,1,1,0,0,0.052632,0.052632,4.253419,0
11351,29,13,9,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0.137931,0.137931,3.607475,1
11352,45,13,21,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.119018,0.119018,4.322316,0
11353,60,16,32,0,0,3,1,0,0,0,22,1,0,0,0,0,0,0.064516,0.064516,4.504575,0
11354,82,9,61,0,1,2,3,4,0,0,12,1,1,0,1,0,0,0.255319,0.255319,4.595119,0
11355,25,10,7,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.323077,0.323077,3.893661,0
11356,33,11,14,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0.1,0.1,4.112428,0
11357,78,12,54,0,1,2,2,7,0,0,8,1,1,0,1,0,1,0.698795,0.698795,4.55612,0
11358,54,20,27,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0.75,0.75,4.159721,1
11359,37,10,20,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,4.11852,1
11360,39,15,12,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0.189655,0.189655,3.987218,0
11361,45,23,10,0,1,1,3,2,0,0,0,1,0,0,0,0,0,1,1,4.368979,1
11362,80,12,61,0,0,6,1,1,0,0,4,0,0,1,0,0,0,0,0,4.373011,1
11363,36,23,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,4.176191,1
11364,59,17,30,0,1,2,2,2,0,0,0,1,1,1,1,0,1,0.111111,0.111111,4.164707,0
11365,41,18,11,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0.209302,0.209302,3.918051,0
11366,35,10,13,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.061947,0.061947,3.850572,0
11367,108,22,73,0,1,4,2,9,0,0,12,1,0,0,0,0,1,0.48,0.48,4.792857,0
11368,28,15,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0.152778,0.152778,3.896292,0
11369,38,7,1,0,1,0,2,3,0,0,0,1,1,0,1,0,0,0,0,4.128735,1
11370,29,16,6,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.933333,0.933333,3.883337,1
11371,43,21,10,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0.888889,0.888889,4.373144,1
11372,43,10,21,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0.039062,0.039062,4.275475,0
11373,48,10,25,0,1,3,3,0,0,0,7,1,0,0,0,0,0,0.019802,0.019802,4.272593,0
11374,165,23,47,87,0,5,1,0,0,0,45,0,0,0,0,0,0,0,0,4.933284,1
11375,62,22,29,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.083333,0.083333,3.886245,0
11376,52,14,31,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0.4,0.4,4.073452,1
11377,165,16,10,125,1,1,7,2,0,0,43,1,0,0,0,0,0,0,0,5.44421,1
11378,241,23,44,165,0,3,3,1,0,0,76,1,0,0,0,0,0,0,0,4.600591,1
11379,31,7,12,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0.157895,0.157895,4.018082,0
11380,47,16,7,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,4.076207,1
11381,43,19,12,0,1,1,2,1,0,0,0,1,1,0,1,0,1,0.491525,0.491525,4.14674,0
11382,51,11,9,0,1,1,2,1,0,0,2,1,0,0,0,0,1,0.333333,0.333333,4.28235,1
11383,328,11,35,269,1,2,4,0,0,0,48,0,0,0,0,0,0,0,0,5.83235,1
11384,99,17,68,0,1,3,2,7,0,0,5,1,0,0,0,0,1,0.638376,0.638376,4.402247,0
11385,60,8,35,0,1,4,2,3,0,0,6,1,1,0,1,0,0,0.090476,0.090476,4.550489,0
11386,21,12,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0.247619,0.247619,3.784942,0
11387,35,19,4,0,1,1,2,0,0,0,0,1,1,1,1,0,0,0.050505,0.050505,4.071582,0
11388,31,18,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.24,0.24,4.018082,0
11389,59,9,38,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0.097458,0.097458,4.2114,0
11390,46,24,10,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0.894737,0.894737,4.267596,1
11391,26,7,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0.36,0.36,3.738149,0
11392,87,13,62,0,1,5,2,5,0,0,23,1,1,1,1,0,1,0.267045,0.267045,4.740013,0
11393,39,17,1,0,1,0,2,0,0,0,5,1,0,0,0,0,0,1,1,4.099129,1
11394,55,11,26,0,1,3,2,0,0,0,0,1,1,0,1,0,0,0.189189,0.189189,3.825469,0
11395,60,11,10,0,3,1,5,2,0,0,4,1,0,1,0,0,1,0.75,0.75,4.39517,1
11396,141,26,107,0,0,1,1,16,0,0,1,1,0,1,0,0,0,0.319444,0.319444,4.138831,0
11397,49,7,30,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0.197065,0.197065,4.117076,0
11398,59,22,29,0,0,2,1,2,0,0,0,1,1,0,1,0,1,0.390625,0.390625,4.218999,0
11399,245,27,45,165,0,5,3,1,0,0,84,0,0,0,0,0,0,0,0,4.832209,1
11400,56,11,33,0,1,2,2,1,0,0,4,1,0,1,0,0,1,0.142857,0.142857,4.99468,0
11401,79,16,56,0,0,2,1,6,0,0,1,0,1,0,1,0,0,0.041667,0.041667,4.254041,0
11402,35,20,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3.685588,1
11403,61,11,42,0,0,4,1,0,0,0,5,1,0,0,0,0,0,0.062016,0.062016,4.585834,0
11404,136,13,107,0,1,6,2,13,0,0,22,1,0,0,0,0,0,0.618497,0.618497,4.716482,0
11405,61,16,38,0,0,1,1,4,0,0,0,0,1,1,1,0,1,0.111111,0.111111,4.249288,0
11406,26,10,4,0,1,1,2,0,0,0,3,1,1,1,1,0,0,0.081871,0.081871,3.873141,0
11407,41,17,1,0,1,0,2,1,0,0,3,1,0,1,0,0,1,0.208333,0.208333,4.17391,1
11408,92,17,62,0,1,3,2,4,0,0,6,1,0,0,0,0,1,0.557927,0.557927,4.515289,0
11409,83,11,61,0,1,4,7,1,0,0,0,0,0,0,0,0,1,0.615385,0.615385,4.353082,1
11410,57,16,33,0,0,2,1,3,0,0,0,1,0,1,0,0,1,0.218182,0.218182,4.225017,0
11411,47,13,22,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0.526316,0.526316,4.111004,0
11412,49,7,12,0,1,1,3,0,0,0,7,1,0,0,0,0,0,0,0,3.986333,1
11413,49,8,27,0,1,3,2,0,0,0,15,1,0,1,0,0,1,0.255319,0.255319,4.001739,0
11414,39,8,16,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0.081633,0.081633,4.201693,0
11415,206,11,44,109,1,2,4,1,1,0,81,1,0,0,0,0,0,0,0,5.071788,1
11416,45,24,14,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.008929,0.008929,4.186763,0
11417,74,11,51,0,1,2,2,5,0,0,0,1,1,1,1,0,0,0.055556,0.055556,4.309192,0
11418,72,11,49,0,1,3,2,6,0,0,0,1,1,1,1,0,1,0.081081,0.081081,4.181612,0
11419,31,10,13,0,0,2,1,1,0,0,0,1,1,1,1,0,1,0.136364,0.136364,3.999047,0
11420,86,11,63,0,1,3,3,6,0,0,0,1,1,0,1,0,1,0.310559,0.310559,4.225432,0
11421,27,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333,0.333333,3.958229,0
11422,70,12,51,0,0,5,1,0,0,0,17,0,0,0,0,0,0,0,0,4.587065,1
11423,42,30,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0.586207,0.586207,4.061977,1
11424,32,20,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,4.218139,1
11425,71,18,39,6,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,4.5701,1
11426,61,23,31,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0.888889,0.888889,4.320265,1
11427,66,10,48,0,0,2,2,0,0,0,9,1,0,0,0,0,0,0.15,0.15,4.311006,0
11428,125,21,92,0,1,4,3,7,0,0,0,1,1,0,1,0,1,0.049383,0.049383,4.336305,0
11429,66,10,44,0,1,4,2,3,0,0,14,1,0,0,0,0,0,0.283688,0.283688,4.439646,0
11430,50,12,26,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0.135802,0.135802,4.248367,0
11431,24,11,1,0,1,0,2,1,0,0,0,1,1,0,1,0,0,0.31405,0.31405,3.605389,0
11432,101,15,13,42,1,1,3,2,0,0,31,0,0,0,0,0,1,1,1,4.766225,1
11433,128,15,101,0,1,4,3,9,0,0,0,1,0,0,0,0,0,0.078125,0.078125,4.1719,0
11434,94,20,62,0,1,2,2,7,0,0,0,1,0,1,0,0,1,0.13615,0.13615,3.889191,0
11435,55,8,32,0,1,3,3,1,0,0,0,1,0,0,0,0,0,0.07874,0.07874,4.168574,0
11436,51,9,34,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,4.183873,0
11437,80,23,49,0,0,3,1,5,0,0,0,1,0,0,0,0,1,0,0,4.370314,0
11438,59,19,9,0,3,1,5,0,0,0,15,1,0,0,0,0,0,0,0,4.47597,1
11439,85,12,47,0,1,3,3,5,0,0,8,0,0,0,0,0,1,0.097826,0.097826,4.562933,0
11440,25,13,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4.053661,0
11441,43,11,24,0,0,1,1,3,0,0,0,1,1,0,1,0,0,0.023256,0.023256,4.00391,0
11442,22,6,4,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0.055556,0.055556,3.356492,0
11443,50,24,18,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,3.935338,1
11444,40,22,10,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,4.193943,1
11445,81,11,62,0,0,4,1,6,0,0,8,1,1,1,1,0,1,0.274074,0.274074,4.50094,0
11446,80,21,39,12,0,4,5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,4.395314,1
11447,50,30,9,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4.003591,1
11448,37,10,7,0,1,1,2,2,0,0,0,1,0,0,0,0,1,0.21875,0.21875,3.935956,0
11449,54,19,23,0,1,1,2,1,0,0,0,1,0,1,0,0,1,0.091667,0.091667,4.305542,0
11450,88,18,54,7,0,4,2,0,0,0,28,1,0,0,0,0,0,0,0,4.798611,1
11451,32,11,9,0,1,1,3,0,0,0,3,1,0,0,0,0,0,0,0,3.991729,1
11452,34,9,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0.666667,0.666667,3.917626,0
11453,64,15,31,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0.153153,0.153153,4.275304,0
11454,67,17,38,0,1,3,3,3,0,0,0,1,0,0,0,0,1,0.24898,0.24898,4.296411,0
11455,34,8,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,4.138502,1
11456,64,20,32,0,1,2,2,2,0,0,0,1,1,0,1,0,0,0.031646,0.031646,4.219961,0
11457,456,11,59,368,2,8,4,3,0,0,209,1,1,0,1,0,1,0.809211,0.809211,4.494452,1
11458,48,13,23,0,1,3,2,1,0,0,0,1,1,1,1,0,1,0.263473,0.263473,4.093633,0
11459,46,20,18,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0.011111,0.011111,4.089341,0
11460,41,19,15,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0.684211,0.684211,4.043545,1
11461,85,21,52,0,1,2,2,8,0,0,0,1,0,1,0,0,1,0.166667,0.166667,4.280055,0
11462,47,15,25,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,4.194671,0
11463,25,12,1,0,1,0,2,0,0,0,0,1,1,0,1,0,1,0.729508,0.729508,3.83327,0
11464,31,15,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3.6106,1
11465,46,13,25,0,0,3,1,1,0,0,1,1,1,1,1,0,1,0.165049,0.165049,4.127066,0
11466,30,11,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.123231,1
11467,36,11,14,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,3.930225,1
11468,88,28,52,0,0,3,2,0,0,0,11,1,0,0,0,0,0,0.875,0.875,4.717677,1
11469,93,14,67,0,1,2,3,6,0,0,0,1,1,0,1,0,1,0.169118,0.169118,4.054342,0
11470,77,15,54,0,0,3,1,4,0,0,2,1,0,0,0,0,1,0.027273,0.027273,4.491666,0
11471,34,9,12,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0,0,4.160705,0
11472,33,11,14,0,0,1,1,0,0,0,4,1,0,0,0,0,1,0.666667,0.666667,3.980169,0
11473,30,21,1,0,0,0,1,2,0,0,2,1,0,0,0,0,0,1,1,4.148394,1
11474,63,17,19,14,1,2,3,0,0,0,0,1,0,0,0,0,0,0.309211,0.309211,4.090486,0
11475,101,12,50,0,1,2,3,2,0,0,22,0,0,1,0,0,1,0,0,4.896763,1
11476,44,10,26,0,0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,4.172405,1
11477,207,12,30,157,0,4,2,0,0,0,88,0,0,0,0,0,0,0,0,4.755603,1
11478,31,15,4,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,3.913401,0
11479,114,12,90,0,1,5,2,9,0,0,16,1,0,1,0,0,1,0.487805,0.487805,4.753778,0
11480,48,11,25,0,1,3,3,3,0,0,4,1,0,0,0,0,0,0,0,4.272593,0
11481,221,25,30,157,0,3,2,3,0,0,68,1,0,0,0,0,0,0,0,4.616481,1
11482,39,17,10,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0.055556,0.055556,4.079773,0
11483,37,10,19,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0.053221,0.053221,3.915553,0
11484,44,12,21,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,4.174674,0
11485,26,13,1,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0.026316,0.026316,3.844107,0
11486,52,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.851306,1
11487,60,18,30,0,1,3,3,1,0,0,3,1,1,0,1,0,0,0.126316,0.126316,4.465166,0
11488,53,17,18,0,1,3,3,0,0,0,4,1,0,0,0,0,0,1,1,4.53936,1
11489,64,19,11,21,1,1,3,0,0,1,2,1,0,0,0,0,1,0.312925,0.312925,4.569549,0
11490,73,16,36,0,1,3,3,0,0,0,3,0,0,1,0,0,1,0.055838,0.055838,4.316069,1
11491,75,12,51,0,1,2,2,5,0,0,0,1,0,0,0,0,0,0,0,4.375392,0
11492,15,7,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.985251,0.985251,3.456565,0
11493,56,11,33,0,1,1,2,4,0,0,1,1,1,0,1,0,1,0.093923,0.093923,4.300845,0
11494,37,23,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0.888889,0.888889,3.938655,1
11495,81,17,45,0,1,3,2,5,0,0,5,1,0,0,0,0,1,0.701681,0.701681,4.510379,0
11496,32,10,10,0,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,3.855338,0
11497,76,12,14,38,1,2,2,0,0,0,0,0,0,1,0,0,0,0.160377,0.160377,4.915241,0
11498,161,16,133,0,1,5,2,12,0,0,14,1,0,1,0,0,0,0.661017,0.661017,4.742346,0
11499,31,18,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.317829,0.317829,4.018082,0
11500,29,16,1,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0.106707,0.106707,3.952303,0
11501,24,11,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0.316062,0.316062,3.772055,0
11502,100,15,73,0,1,2,2,9,0,0,8,1,0,0,0,0,0,0.252632,0.252632,4.534136,0
11503,27,14,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.709677,0.709677,3.884155,0
11504,48,8,28,0,1,2,2,3,0,0,1,1,0,1,0,0,1,0.111111,0.111111,4.464662,0
11505,50,9,30,0,1,3,2,0,0,0,16,0,0,0,0,0,0,0.090909,0.090909,4.556566,0
11506,86,10,68,0,0,3,1,9,0,0,8,1,0,0,0,0,0,1,1,4.492314,0
11507,48,12,17,0,1,2,2,0,0,0,0,1,1,1,1,0,1,0.158974,0.158974,3.91332,0
11508,29,7,14,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.978334,0
11509,20,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.721928,0
11510,64,11,41,0,1,4,2,5,0,0,8,1,1,1,1,0,1,0.176056,0.176056,4.201413,0
11511,183,16,64,95,0,4,3,1,1,0,22,0,0,0,0,0,1,0,0,4.996123,1
11512,49,9,33,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4.081334,1
11513,79,16,55,0,0,6,3,2,0,0,2,1,0,0,0,0,0,0,0,4.239837,1
11514,71,23,37,0,1,4,2,4,0,0,0,0,0,0,0,0,0,0,0,4.289816,1
11515,45,9,1,0,2,0,4,0,0,0,3,0,0,1,0,0,0,0.75,0.75,4.294646,1
11516,42,8,22,0,1,2,2,0,0,0,0,1,1,1,1,0,1,0.118812,0.118812,4.071271,0
11517,43,16,19,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0.056338,0.056338,3.908027,0
11518,255,15,18,214,0,2,13,0,0,0,65,0,0,0,0,0,1,0,0,4.967076,1
11519,54,19,27,0,0,4,2,1,0,0,1,1,1,0,1,0,1,0.032558,0.032558,4.155248,0
11520,77,15,26,27,0,3,1,0,0,0,8,1,1,0,1,0,0,0,0,4.708173,1
11521,156,12,25,110,0,2,2,1,0,0,12,1,0,1,0,0,0,0,0,5.45796,1
11522,35,11,8,0,1,1,2,1,0,0,2,1,0,0,0,0,1,1,1,4.09315,1
11523,107,13,72,0,1,4,2,3,0,0,0,1,1,1,1,0,0,0.814516,0.814516,4.378157,0
11524,35,27,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.894737,0.894737,4.264578,1
11525,80,13,59,0,0,1,1,7,0,0,0,1,0,0,0,0,0,1,1,4.20826,0
11526,29,12,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,4.090234,0
11527,41,17,1,0,1,0,2,0,0,0,4,1,0,0,0,0,0,0.333333,0.333333,4.345118,1
11528,32,9,15,0,0,1,1,3,0,0,0,1,1,1,1,0,1,0.097222,0.097222,3.866729,0
11529,55,9,9,0,3,1,5,3,0,0,4,1,0,0,0,0,0,0,0,4.467926,1
